-3.5548	1.3023e-19	3.0321e-07
-2.3272	1.9414e-25	1.6136e-07
-2.5803	4.4097e-15	2.7022e-07
-5.9162	3.1976e-25	1.0051e-07
-4.9443	8.1032e-17	3.4290e-07
-6.0535	3.2515e-24	4.2476e-07
-5.5318	4.4188e-11	2.4683e-07
-6.5580	5.9381e-26	2.3597e-07
-4.0639	6.6239e-27	4.8759e-07
-4.2225	2.6230e-18	4.0468e-07
-1.4554	2.7178e-24	4.5571e-07
-4.3309	1.4900e-12	3.5389e-07
-4.0521	1.1188e-19	1.5419e-07
-5.8507	8.9024e-22	3.4875e-07
-4.4508	1.0370e-12	3.6533e-07
-3.1612	1.8751e-18	2.0556e-07
-1.2707	2.7481e-28	3.9423e-07
-3.1236	1.3124e-27	4.4483e-07
-4.9789	4.7189e-27	3.1513e-07
-5.9664	8.8996e-29	3.9617e-07
-4.5043	6.8896e-30	4.9225e-07
-5.2547	7.4263e-19	4.4203e-07
-6.3520	1.2866e-09	9.7904e-08
-2.3097	2.0769e-29	2.7786e-07
-3.3508	1.1211e-20	3.8617e-07
-2.1718	9.4797e-13	1.7587e-07
