-3.9355	3.7416e-23	2.5913e-07
-1.8374	5.3535e-23	3.1357e-07
-3.7014	2.0288e-23	4.7750e-07
-4.6808	1.1689e-22	3.2519e-07
-5.1265	2.0743e-22	2.2409e-07
-3.3712	1.3631e-22	2.9890e-07
-3.3845	2.3680e-22	1.7492e-07
-3.6587	5.9004e-22	9.3975e-08
-3.9806	4.9091e-22	3.4690e-07
-1.9902	9.0267e-22	4.4247e-07
-4.5956	5.6717e-21	1.3842e-07
-5.5708	5.8543e-25	4.7964e-07
-2.4485	1.5498e-21	3.3487e-07
-2.2085	6.2822e-21	2.9212e-07
-6.1896	1.8713e-22	3.6486e-07
-2.0598	2.2911e-23	2.0433e-07
-5.4197	2.5473e-21	2.7219e-07
-4.8574	1.4600e-22	2.4630e-07
-3.7431	4.4751e-25	4.4655e-07
-4.6178	3.2364e-24	4.2812e-07
-4.6516	2.3157e-20	4.7551e-07
-4.4190	1.8758e-20	3.7427e-07
-3.9281	6.9442e-24	4.3729e-07
-3.3992	6.4121e-21	2.9162e-07
-3.7948	1.3724e-23	2.1766e-07
-1.9744	2.1653e-21	1.8049e-07
