-3.6363	8.0974e-19	3.3720e-07
-5.4068	1.3587e-16	4.8959e-07
-4.7810	1.3950e-13	1.8057e-07
-2.7987	1.4946e-14	1.1252e-07
-4.4870	1.8960e-16	2.6167e-07
-5.4532	2.1678e-24	3.6258e-07
-5.0056	3.0150e-16	4.7005e-07
-4.1247	6.1840e-15	3.0328e-07
-4.4282	1.6911e-17	4.3022e-07
-4.8859	5.8564e-14	2.1013e-07
-4.3841	5.8506e-15	2.2357e-07
-3.5335	7.2324e-24	1.1751e-07
-3.8772	2.3199e-20	4.5480e-07
-2.5594	6.4204e-26	4.1596e-07
-5.4288	2.2557e-18	1.4023e-07
-3.3576	1.4733e-21	1.2773e-07
-4.4130	3.0181e-25	2.2030e-07
-3.5568	1.1544e-16	2.1025e-07
-5.5836	1.7649e-16	2.8133e-07
-2.5104	2.4658e-18	2.3844e-07
-4.0831	9.1132e-23	1.4392e-07
-3.1279	1.0860e-20	3.1945e-07
-5.0893	2.8619e-17	3.5495e-07
-2.5990	9.4979e-23	3.9945e-07
-3.4145	7.9472e-27	1.7981e-07
-3.7527	1.0995e-16	3.9433e-07
