-3.6363	1.0000e-23	3.3720e-07
-5.4068	1.0000e-23	4.8959e-07
-4.7810	1.0000e-23	1.8057e-07
-2.7987	1.0000e-23	1.1252e-07
-4.4870	1.0000e-23	2.6167e-07
-5.4532	1.0000e-23	3.6258e-07
-5.0056	1.0000e-23	4.7005e-07
-4.1247	1.0000e-23	3.0328e-07
-4.4282	1.0000e-23	4.3022e-07
-4.8859	1.0000e-23	2.1013e-07
-4.3841	1.0000e-23	2.2357e-07
-3.5335	1.0000e-23	1.1751e-07
-3.8772	1.0000e-23	4.5480e-07
-2.5594	1.0000e-23	4.1596e-07
-5.4288	1.0000e-23	1.4023e-07
-3.3576	1.0000e-23	1.2773e-07
-4.4130	1.0000e-23	2.2030e-07
-3.5568	1.0000e-23	2.1025e-07
-5.5836	1.0000e-23	2.8133e-07
-2.5104	1.0000e-23	2.3844e-07
-4.0831	1.0000e-23	1.4392e-07
-3.1279	1.0000e-23	3.1945e-07
-5.0893	1.0000e-23	3.5495e-07
-2.5990	1.0000e-23	3.9945e-07
-3.4145	1.0000e-23	1.7981e-07
-3.7527	1.0000e-23	3.9433e-07
