-4.0000	9.7058e-24	3.9540e-07
-4.0000	1.3931e-23	3.0974e-07
-4.0000	5.3084e-24	4.1562e-07
-4.0000	9.0246e-24	1.9928e-07
-4.0000	8.1015e-24	3.6462e-07
-4.0000	1.3717e-23	3.3860e-07
-4.0000	2.1987e-24	2.4464e-07
-4.0000	1.9997e-23	3.4288e-07
-4.0000	1.5705e-23	4.9283e-07
-4.0000	6.5992e-24	3.3547e-07
-4.0000	2.4951e-23	2.5611e-07
-4.0000	1.5486e-23	2.0497e-07
-4.0000	3.4548e-23	3.1482e-07
-4.0000	1.1789e-23	2.6804e-07
-4.0000	1.9558e-23	3.0725e-07
-4.0000	1.9288e-23	2.3919e-07
-4.0000	4.7093e-23	4.1913e-07
-4.0000	4.9052e-24	9.3899e-08
-4.0000	2.7582e-24	4.6267e-07
-4.0000	6.2318e-24	1.4851e-07
-4.0000	7.0763e-24	1.3034e-07
-4.0000	7.9150e-24	1.3032e-07
-4.0000	5.5830e-24	4.3806e-07
-4.0000	4.7052e-23	4.4978e-07
-4.0000	4.4375e-24	4.9542e-07
-4.0000	1.3590e-23	1.5509e-07
