-3.9355	5.9492e-23	2.5913e-07
-1.8374	3.5626e-19	3.1357e-07
-3.7014	4.2249e-24	4.7750e-07
-4.6808	4.8973e-18	3.2519e-07
-5.1265	1.1085e-20	2.2409e-07
-3.3712	1.5243e-19	2.9890e-07
-3.3845	8.9525e-18	1.7492e-07
-3.6587	4.9367e-24	9.3975e-08
-3.9806	1.8269e-19	3.4690e-07
-1.9902	3.8210e-25	4.4247e-07
-4.5956	1.2449e-23	1.3842e-07
-5.5708	2.8006e-23	4.7964e-07
-2.4485	1.8643e-21	3.3487e-07
-2.2085	4.0269e-21	2.9212e-07
-6.1896	2.0892e-18	3.6486e-07
-2.0598	1.5803e-25	2.0433e-07
-5.4197	1.1293e-20	2.7219e-07
-4.8574	8.7188e-20	2.4630e-07
-3.7431	6.0359e-20	4.4655e-07
-4.6178	8.0329e-24	4.2812e-07
-4.6516	1.5780e-17	4.7551e-07
-4.4190	2.1180e-24	3.7427e-07
-3.9281	3.1411e-17	4.3729e-07
-3.3992	2.4617e-24	2.9162e-07
-3.7948	1.4820e-21	2.1766e-07
-1.9744	2.5496e-22	1.8049e-07
