-4.3402	6.8149e-23	2.3824e-07
-4.0297	7.2726e-24	2.5304e-07
-3.7429	1.8629e-22	4.3807e-07
-3.8210	1.6003e-22	1.7999e-07
-4.1712	2.0086e-24	2.8011e-07
-3.8688	1.7397e-23	2.8598e-07
-3.8177	3.6532e-24	2.1004e-07
-3.6078	3.9340e-24	3.4707e-07
-3.8065	7.0426e-24	4.1746e-07
-3.9750	8.9845e-23	2.0142e-07
-4.0791	3.2719e-22	3.5249e-07
-4.2253	8.1751e-24	1.4484e-07
-4.2482	7.8532e-23	2.5422e-07
-4.1217	1.2588e-22	1.1297e-07
-4.1353	2.1106e-24	1.5975e-07
-4.0830	3.9309e-22	1.4241e-07
-3.6331	2.0966e-22	3.2114e-07
-3.9786	2.6937e-23	2.5247e-07
-3.9349	1.5016e-23	1.6272e-07
-3.7939	9.6808e-24	1.8716e-07
-3.6631	3.9951e-22	4.0058e-07
-4.0301	4.1293e-22	3.0105e-07
-4.3737	3.6582e-23	2.2422e-07
-4.2133	2.9352e-23	2.3991e-07
-4.3306	3.0504e-23	3.7736e-07
-4.3505	2.1897e-22	3.9208e-07
