-4.3626	5.5910e-25	2.3234e-07
-3.7163	6.8881e-10	4.7105e-07
-4.3434	4.5928e-09	2.8888e-07
-4.0054	6.7066e-08	3.3015e-07
-3.7915	2.5579e-17	3.0450e-07
-4.7890	2.8604e-25	4.6799e-07
-3.3022	2.6984e-12	3.4731e-07
-3.2701	1.1744e-20	2.1125e-07
-3.6875	4.1885e-08	3.2261e-07
-3.3563	3.4458e-18	3.2278e-07
-3.7994	1.5518e-16	2.7183e-07
-4.4248	5.7557e-18	2.9032e-07
-4.1135	5.7258e-10	4.0430e-07
-3.2339	4.1166e-19	2.3981e-07
-4.1488	6.3464e-20	4.8210e-07
-4.1447	4.1208e-19	3.0731e-07
-4.1391	1.4331e-08	3.3591e-07
-3.2214	3.6532e-27	1.8525e-07
-4.4065	4.1666e-24	4.1016e-07
-4.0529	4.5175e-26	4.5947e-07
-3.6231	6.2231e-27	1.9767e-07
-3.9968	5.9883e-19	3.3337e-07
-3.8928	1.2267e-30	2.9835e-07
-3.2400	1.9059e-09	1.2553e-07
-4.1853	1.3840e-10	3.4085e-07
-3.2577	7.0271e-27	3.1230e-07
