-3.6363	6.5036e-16	3.3720e-07
-5.4068	7.0417e-19	4.8959e-07
-4.7810	1.6313e-16	1.8057e-07
-2.7987	3.5095e-26	1.1252e-07
-4.4870	2.1667e-12	2.6167e-07
-5.4532	5.8183e-20	3.6258e-07
-5.0056	1.3562e-13	4.7005e-07
-4.1247	1.2814e-24	3.0328e-07
-4.4282	9.3257e-28	4.3022e-07
-4.8859	5.6376e-18	2.1013e-07
-4.3841	5.0068e-19	2.2357e-07
-3.5335	8.6850e-15	1.1751e-07
-3.8772	3.7741e-20	4.5480e-07
-2.5594	4.7142e-19	4.1596e-07
-5.4288	8.1385e-21	1.4023e-07
-3.3576	1.9305e-20	1.2773e-07
-4.4130	1.9564e-27	2.2030e-07
-3.5568	7.4360e-18	2.1025e-07
-5.5836	2.0844e-22	2.8133e-07
-2.5104	3.3499e-13	2.3844e-07
-4.0831	2.6654e-17	1.4392e-07
-3.1279	3.7869e-14	3.1945e-07
-5.0893	1.4067e-23	3.5495e-07
-2.5990	7.1245e-21	3.9945e-07
-3.4145	2.4394e-17	1.7981e-07
-3.7527	6.0357e-20	3.9433e-07
