-3.4618	1.7757e-25	2.7137e-07
-2.8028	4.0822e-21	2.7401e-07
-3.6962	2.5508e-22	3.0351e-07
-3.5713	7.4968e-21	2.8934e-07
-4.9160	2.8224e-21	1.3753e-07
-4.5990	7.2619e-26	2.9894e-07
-4.7767	7.7922e-25	1.8400e-07
-3.6411	7.8999e-20	4.8865e-07
-3.2390	9.4510e-27	4.6415e-07
-3.6868	4.1246e-23	3.4773e-07
-4.5386	3.2419e-23	2.3983e-07
-3.9164	4.4703e-22	1.9294e-07
-4.7703	2.3601e-23	1.1532e-07
-4.0634	1.8082e-22	4.0077e-07
-3.0851	1.2392e-20	4.5077e-07
-3.9194	3.5979e-25	2.3833e-07
-3.0606	1.7271e-20	4.9199e-07
-4.6077	4.4915e-24	1.2373e-07
-4.0120	6.6783e-27	4.0365e-07
-3.1165	1.6772e-22	2.7300e-07
-4.7828	4.4898e-27	1.7183e-07
-4.4088	2.2198e-22	2.3239e-07
-3.1267	3.3055e-24	4.9770e-07
-4.5747	4.7857e-21	4.4072e-07
-4.5266	5.5490e-27	4.2718e-07
-4.9697	6.5450e-20	4.6271e-07
