-3.4618	7.2482e-16	2.7137e-07
-2.8028	1.2763e-11	2.7401e-07
-3.6962	1.1650e-14	3.0351e-07
-3.5713	1.3406e-17	2.8934e-07
-4.9160	1.5092e-23	1.3753e-07
-4.5990	2.3853e-15	2.9894e-07
-4.7767	8.0667e-26	1.8400e-07
-3.6411	1.0401e-16	4.8865e-07
-3.2390	4.1628e-17	4.6415e-07
-3.6868	1.1041e-12	3.4773e-07
-4.5386	2.9760e-18	2.3983e-07
-3.9164	8.8283e-19	1.9294e-07
-4.7703	1.7010e-24	1.1532e-07
-4.0634	9.9450e-11	4.0077e-07
-3.0851	4.9634e-21	4.5077e-07
-3.9194	5.6724e-17	2.3833e-07
-3.0606	2.9798e-15	4.9199e-07
-4.6077	1.5541e-19	1.2373e-07
-4.0120	7.1883e-21	4.0365e-07
-3.1165	3.1422e-16	2.7300e-07
-4.7828	3.5025e-23	1.7183e-07
-4.4088	5.8774e-29	2.3239e-07
-3.1267	1.9095e-14	4.9770e-07
-4.5747	3.1294e-28	4.4072e-07
-4.5266	1.0312e-24	4.2718e-07
-4.9697	3.3570e-28	4.6271e-07
