-3.4618	1.1206e-23	2.7137e-07
-2.8028	2.7335e-25	2.7401e-07
-3.6962	4.7262e-22	3.0351e-07
-3.5713	2.9857e-28	2.8934e-07
-4.9160	6.0729e-28	1.3753e-07
-4.5990	9.6603e-18	2.9894e-07
-4.7767	3.2254e-23	1.8400e-07
-3.6411	5.4653e-26	4.8865e-07
-3.2390	1.1809e-18	4.6415e-07
-3.6868	2.3474e-18	3.4773e-07
-4.5386	1.5218e-28	2.3983e-07
-3.9164	3.8078e-26	1.9294e-07
-4.7703	5.7543e-20	1.1532e-07
-4.0634	7.9733e-24	4.0077e-07
-3.0851	9.8683e-22	4.5077e-07
-3.9194	1.3358e-21	2.3833e-07
-3.0606	1.6405e-22	4.9199e-07
-4.6077	7.6128e-22	1.2373e-07
-4.0120	1.6883e-23	4.0365e-07
-3.1165	5.9050e-27	2.7300e-07
-4.7828	2.4982e-18	1.7183e-07
-4.4088	4.5383e-22	2.3239e-07
-3.1267	5.1706e-18	4.9770e-07
-4.5747	8.1477e-24	4.4072e-07
-4.5266	3.0154e-19	4.2718e-07
-4.9697	6.0863e-26	4.6271e-07
