-1.4491	2.1924e-25	2.5018e-07
-5.3488	2.1359e-23	2.9663e-07
-5.5291	4.5261e-22	1.8392e-07
-3.1542	7.6197e-25	2.7723e-07
-3.4459	1.1821e-21	4.4715e-07
-2.6488	8.2191e-26	1.3767e-07
-4.2556	1.1674e-23	3.4539e-07
-1.2798	2.5605e-24	1.1051e-07
-6.4950	4.5287e-23	3.5169e-07
-2.7691	3.8382e-24	2.6915e-07
-5.0797	1.0918e-25	4.5956e-07
-0.9447	1.1686e-21	2.5196e-07
-3.6697	1.2821e-25	2.2766e-07
-5.4624	2.7705e-25	1.6885e-07
-5.4284	5.3931e-23	3.5104e-07
-1.2054	9.2642e-24	4.0320e-07
-5.4935	5.7190e-22	4.6589e-07
-3.8741	8.7391e-22	4.5933e-07
-3.2199	3.8098e-25	3.6769e-07
-1.3103	4.1386e-22	4.5171e-07
-0.9365	7.6842e-24	4.6091e-07
-7.0768	7.7418e-23	1.9755e-07
-1.8000	4.7276e-24	3.7117e-07
-4.8530	8.9399e-22	1.5624e-07
-5.3785	9.3726e-25	1.5283e-07
-4.1698	5.0107e-25	1.3364e-07
