-3.3409	1.9133e-22	2.1091e-07
-2.9599	2.1593e-22	3.4070e-07
-6.3985	6.7943e-23	4.2488e-07
-0.4076	2.8022e-24	1.6582e-07
-1.8250	1.4429e-23	3.8255e-07
-6.0256	1.0933e-23	2.1603e-07
-1.5904	4.3582e-23	2.2156e-07
-2.0588	1.1209e-24	1.8523e-07
-6.4747	2.7113e-24	4.3315e-07
-7.1806	1.8170e-23	1.1476e-07
-6.5814	2.1994e-22	3.2723e-07
-2.8448	9.2473e-23	4.2610e-07
-6.9147	1.3559e-22	2.4241e-07
-3.8229	6.2458e-23	3.1169e-07
-1.2473	5.2328e-23	2.5338e-07
-3.2500	2.4241e-24	3.5898e-07
-2.8079	4.7385e-23	1.0453e-07
-7.3553	6.3421e-24	1.4973e-07
-2.3476	8.6740e-25	3.0172e-07
-7.5815	4.5322e-25	2.1397e-07
-6.2747	2.1072e-22	2.7368e-07
-6.7787	6.3124e-25	9.3896e-08
-2.6183	9.7977e-23	4.4485e-07
-7.1724	1.0726e-22	2.3739e-07
-5.0486	2.5516e-23	1.7065e-07
-3.1932	5.3332e-25	1.9105e-07
