-3.9355	2.6868e-22	2.5913e-07
-1.8374	8.0446e-26	3.1357e-07
-3.7014	3.7087e-27	4.7750e-07
-4.6808	8.5546e-21	3.2519e-07
-5.1265	5.3144e-21	2.2409e-07
-3.3712	1.9423e-21	2.9890e-07
-3.3845	2.2715e-24	1.7492e-07
-3.6587	7.1056e-27	9.3975e-08
-3.9806	7.8245e-20	3.4690e-07
-1.9902	2.6965e-26	4.4247e-07
-4.5956	7.4317e-28	1.3842e-07
-5.5708	4.4897e-25	4.7964e-07
-2.4485	6.8928e-25	3.3487e-07
-2.2085	2.3745e-26	2.9212e-07
-6.1896	1.7245e-24	3.6486e-07
-2.0598	4.3751e-25	2.0433e-07
-5.4197	8.3869e-21	2.7219e-07
-4.8574	6.7452e-28	2.4630e-07
-3.7431	5.4103e-25	4.4655e-07
-4.6178	6.1204e-20	4.2812e-07
-4.6516	2.8180e-22	4.7551e-07
-4.4190	4.0337e-22	3.7427e-07
-3.9281	1.8211e-23	4.3729e-07
-3.3992	1.4274e-25	2.9162e-07
-3.7948	5.8436e-27	2.1766e-07
-1.9744	2.3473e-21	1.8049e-07
