-3.5548	9.2777e-22	3.0321e-07
-2.3272	1.8468e-23	1.6136e-07
-2.5803	4.0546e-19	2.7022e-07
-5.9162	8.0121e-19	1.0051e-07
-4.9443	5.3817e-24	3.4290e-07
-6.0535	3.3100e-22	4.2476e-07
-5.5318	2.5428e-30	2.4683e-07
-6.5580	3.7189e-18	2.3597e-07
-4.0639	3.3761e-23	4.8759e-07
-4.2225	2.5068e-19	4.0468e-07
-1.4554	8.1608e-21	4.5571e-07
-4.3309	1.3158e-23	3.5389e-07
-4.0521	2.9664e-21	1.5419e-07
-5.8507	1.2901e-20	3.4875e-07
-4.4508	6.3282e-26	3.6533e-07
-3.1612	3.4673e-27	2.0556e-07
-1.2707	3.3196e-28	3.9423e-07
-3.1236	1.6968e-30	4.4483e-07
-4.9789	1.8143e-22	3.1513e-07
-5.9664	8.2732e-30	3.9617e-07
-4.5043	9.2657e-25	4.9225e-07
-5.2547	6.0831e-21	4.4203e-07
-6.3520	2.5627e-29	9.7904e-08
-2.3097	5.2071e-27	2.7786e-07
-3.3508	2.1771e-22	3.8617e-07
-2.1718	8.1314e-23	1.7587e-07
