-3.9355	3.9423e-21	2.5913e-07
-1.8374	2.4032e-28	3.1357e-07
-3.7014	5.2718e-19	4.7750e-07
-4.6808	6.8052e-23	3.2519e-07
-5.1265	1.3825e-21	2.2409e-07
-3.3712	2.8540e-26	2.9890e-07
-3.3845	7.8821e-28	1.7492e-07
-3.6587	8.7169e-23	9.3975e-08
-3.9806	1.0227e-26	3.4690e-07
-1.9902	2.7307e-20	4.4247e-07
-4.5956	1.7645e-19	1.3842e-07
-5.5708	4.0134e-21	4.7964e-07
-2.4485	3.0781e-23	3.3487e-07
-2.2085	1.2745e-22	2.9212e-07
-6.1896	6.9718e-22	3.6486e-07
-2.0598	2.8652e-24	2.0433e-07
-5.4197	1.6316e-20	2.7219e-07
-4.8574	8.0473e-28	2.4630e-07
-3.7431	2.6224e-24	4.4655e-07
-4.6178	1.4370e-26	4.2812e-07
-4.6516	1.5763e-22	4.7551e-07
-4.4190	1.4305e-19	3.7427e-07
-3.9281	7.5823e-25	4.3729e-07
-3.3992	2.7918e-20	2.9162e-07
-3.7948	3.1522e-22	2.1766e-07
-1.9744	5.6277e-22	1.8049e-07
