-4.3402	1.8653e-21	2.3824e-07
-4.0297	2.4276e-27	2.5304e-07
-3.7429	3.4393e-24	4.3807e-07
-3.8210	5.9697e-24	1.7999e-07
-4.1712	1.1742e-24	2.8011e-07
-3.8688	1.3029e-19	2.8598e-07
-3.8177	2.0355e-24	2.1004e-07
-3.6078	3.7395e-26	3.4707e-07
-3.8065	3.1888e-27	4.1746e-07
-3.9750	3.0849e-23	2.0142e-07
-4.0791	3.1457e-27	3.5249e-07
-4.2253	3.2589e-27	1.4484e-07
-4.2482	5.1145e-22	2.5422e-07
-4.1217	1.4428e-23	1.1297e-07
-4.1353	2.0675e-26	1.5975e-07
-4.0830	9.9486e-20	1.4241e-07
-3.6331	5.5108e-27	3.2114e-07
-3.9786	1.9557e-27	2.5247e-07
-3.9349	6.3921e-27	1.6272e-07
-3.7939	9.9225e-20	1.8716e-07
-3.6631	1.2782e-23	4.0058e-07
-4.0301	2.2221e-24	3.0105e-07
-4.3737	2.2485e-21	2.2422e-07
-4.2133	2.3919e-23	2.3991e-07
-4.3306	1.0067e-25	3.7736e-07
-4.3505	2.2475e-26	3.9208e-07
