-4.0000	1.2203e-22	3.9540e-07
-4.0000	3.3699e-22	3.0974e-07
-4.0000	2.8649e-18	4.1562e-07
-4.0000	2.3591e-27	1.9928e-07
-4.0000	3.7193e-19	3.6462e-07
-4.0000	7.4778e-20	3.3860e-07
-4.0000	2.1451e-24	2.4464e-07
-4.0000	1.5423e-24	3.4288e-07
-4.0000	1.8842e-19	4.9283e-07
-4.0000	2.0860e-18	3.3547e-07
-4.0000	1.7558e-22	2.5611e-07
-4.0000	4.0873e-27	2.0497e-07
-4.0000	1.4600e-17	3.1482e-07
-4.0000	2.0127e-19	2.6804e-07
-4.0000	8.7798e-28	3.0725e-07
-4.0000	5.2377e-24	2.3919e-07
-4.0000	1.4984e-27	4.1913e-07
-4.0000	1.6753e-19	9.3899e-08
-4.0000	5.0682e-28	4.6267e-07
-4.0000	2.1233e-19	1.4851e-07
-4.0000	3.3520e-21	1.3034e-07
-4.0000	4.1646e-20	1.3032e-07
-4.0000	1.0138e-18	4.3806e-07
-4.0000	1.0543e-26	4.4978e-07
-4.0000	5.6949e-22	4.9542e-07
-4.0000	2.5183e-20	1.5509e-07
