-5.7432	3.5815e-23	2.6951e-07
-3.0487	1.8610e-25	3.2731e-07
-4.4271	1.9393e-23	1.7964e-07
-5.9836	1.3486e-23	1.7493e-07
-4.3425	5.0150e-24	4.2546e-07
-5.7271	4.2754e-22	3.2168e-07
-5.7388	9.5232e-23	2.2820e-07
-2.4349	5.1788e-25	3.6467e-07
-3.5590	1.6913e-25	2.3775e-07
-3.2026	1.5344e-23	3.7792e-07
-2.8024	3.5759e-22	1.7487e-07
-4.6147	7.6436e-22	9.0228e-08
-4.0012	1.3784e-22	3.0800e-07
-2.4486	2.6467e-23	2.0285e-07
-4.7338	1.9450e-23	2.7321e-07
-4.6142	6.3266e-24	2.8798e-07
-4.5858	5.1308e-25	1.1140e-07
-2.0843	1.4076e-25	1.0576e-07
-4.3538	1.1678e-24	1.3622e-07
-2.0302	3.7648e-25	2.2748e-07
-5.5795	1.4388e-22	2.1349e-07
-5.4347	2.5183e-22	2.9293e-07
-3.1305	6.5343e-22	3.8604e-07
-5.3315	1.8894e-25	1.7723e-07
-3.6289	6.2221e-24	2.2477e-07
-2.4395	1.8665e-22	2.4895e-07
