-3.5548	5.8421e-24	3.0321e-07
-2.3272	1.1077e-21	1.6136e-07
-2.5803	5.2085e-23	2.7022e-07
-5.9162	1.1760e-22	1.0051e-07
-4.9443	1.1075e-24	3.4290e-07
-6.0535	2.7736e-22	4.2476e-07
-5.5318	3.3051e-22	2.4683e-07
-6.5580	4.2912e-24	2.3597e-07
-4.0639	1.2006e-25	4.8759e-07
-4.2225	5.1876e-25	4.0468e-07
-1.4554	4.3595e-24	4.5571e-07
-4.3309	9.6555e-22	3.5389e-07
-4.0521	1.8648e-23	1.5419e-07
-5.8507	2.0551e-25	3.4875e-07
-4.4508	6.1998e-25	3.6533e-07
-3.1612	5.7874e-22	2.0556e-07
-1.2707	1.5039e-22	3.9423e-07
-3.1236	2.3975e-25	4.4483e-07
-4.9789	6.6181e-23	3.1513e-07
-5.9664	4.1248e-24	3.9617e-07
-4.5043	5.6401e-23	4.9225e-07
-5.2547	1.4626e-25	4.4203e-07
-6.3520	1.5718e-25	9.7904e-08
-2.3097	1.6711e-23	2.7786e-07
-3.3508	2.7882e-25	3.8617e-07
-2.1718	3.7936e-25	1.7587e-07
